source,type,timestamp,packet_id,src,dst,hops,from_dir,to_dir,creation_time,deliver_time,traffic,weight
router,packet_routed,2025-09-13 21:09:13.511781,12040,,,0,south,west,,,0.56,
packet,packet_arrived,2025-09-13 21:09:13.611279,12037,"(1, 1)","(0, 0)",3,,,2025-09-13 21:08:55,2025-09-13 21:09:13,0.56,52.85
router,packet_routed,2025-09-13 21:09:15.273150,12042,,,0,local,south,,,0.56,
router,packet_routed,2025-09-13 21:09:15.950402,12041,,,0,north,local,,,0.56,
packet,packet_arrived,2025-09-13 21:09:16.634736,12039,"(1, 1)","(2, 2)",3,,,2025-09-13 21:08:59,2025-09-13 21:09:16,0.56,56.37
router,packet_routed,2025-09-13 21:09:17.877480,12040,,,0,east,local,,,0.56,
router,packet_routed,2025-09-13 21:09:18.055263,12042,,,0,north,east,,,0.56,
router,packet_routed,2025-09-13 21:09:18.979670,12044,,,0,local,south,,,0.56,
router,packet_routed,2025-09-13 21:09:19.177442,12042,,,0,west,local,,,0.56,
router,packet_routed,2025-09-13 21:09:19.230316,12043,,,0,local,north,,,0.56,
packet,packet_arrived,2025-09-13 21:09:20.291957,12041,"(0, 0)","(1, 0)",2,,,2025-09-13 21:09:05,2025-09-13 21:09:20,0.56,34.17
router,packet_routed,2025-09-13 21:09:20.658546,12044,,,0,north,local,,,0.56,
router,packet_routed,2025-09-13 21:09:21.496171,12045,,,0,local,south,,,0.56,
router,packet_routed,2025-09-13 21:09:21.946179,12043,,,0,south,west,,,0.56,
packet,packet_arrived,2025-09-13 21:09:22.465935,12040,"(1, 1)","(0, 0)",3,,,2025-09-13 21:09:02,2025-09-13 21:09:22,0.56,52.85
packet,packet_arrived,2025-09-13 21:09:22.704859,12042,"(1, 1)","(2, 2)",3,,,2025-09-13 21:09:08,2025-09-13 21:09:22,0.56,56.37
router,packet_routed,2025-09-13 21:09:23.100359,12045,,,0,north,east,,,0.56,
router,packet_routed,2025-09-13 21:09:24.357908,12043,,,0,east,local,,,0.56,
router,packet_routed,2025-09-13 21:09:24.714675,12046,,,0,local,north,,,0.56,
packet,packet_arrived,2025-09-13 21:09:25.274522,12044,"(0, 0)","(1, 0)",2,,,2025-09-13 21:09:15,2025-09-13 21:09:25,0.56,34.17
router,packet_routed,2025-09-13 21:09:26.134589,12045,,,0,west,local,,,0.56,
router,packet_routed,2025-09-13 21:09:26.638526,12047,,,0,local,south,,,0.56,
router,packet_routed,2025-09-13 21:09:27.355255,12046,,,0,south,west,,,0.56,
router,packet_routed,2025-09-13 21:09:28.426577,12047,,,0,north,local,,,0.56,
router,packet_routed,2025-09-13 21:09:28.573264,12048,,,0,local,south,,,0.56,
router,packet_routed,2025-09-13 21:09:29.209989,12046,,,0,east,local,,,0.56,
packet,packet_arrived,2025-09-13 21:09:30.113766,12043,"(1, 1)","(0, 0)",3,,,2025-09-13 21:09:13,2025-09-13 21:09:30,0.56,52.85
packet,packet_arrived,2025-09-13 21:09:30.258818,12045,"(1, 1)","(2, 2)",3,,,2025-09-13 21:09:17,2025-09-13 21:09:30,0.56,56.37
router,packet_routed,2025-09-13 21:09:30.668518,12048,,,0,north,east,,,0.56,
router,packet_routed,2025-09-13 21:09:31.088311,12049,,,0,local,north,,,0.56,
packet,packet_arrived,2025-09-13 21:09:32.433759,12047,"(0, 0)","(1, 0)",2,,,2025-09-13 21:09:22,2025-09-13 21:09:32,0.56,34.17
router,packet_routed,2025-09-13 21:09:33.088405,12048,,,0,west,local,,,0.56,
router,packet_routed,2025-09-13 21:09:34.152804,12049,,,0,south,west,,,0.56,
router,packet_routed,2025-09-13 21:09:34.812699,12050,,,0,local,south,,,0.56,
packet,packet_arrived,2025-09-13 21:09:36.058940,12046,"(1, 1)","(0, 0)",3,,,2025-09-13 21:09:19,2025-09-13 21:09:36,0.56,52.85
router,packet_routed,2025-09-13 21:09:37.459566,12051,,,0,local,south,,,0.56,
router,packet_routed,2025-09-13 21:09:38.909543,12049,,,0,east,local,,,0.56,
packet,packet_arrived,2025-09-13 21:09:39.610800,12048,"(1, 1)","(2, 2)",3,,,2025-09-13 21:09:23,2025-09-13 21:09:39,0.56,56.37
router,packet_routed,2025-09-13 21:09:40.305418,12051,,,0,north,east,,,0.56,
router,packet_routed,2025-09-13 21:09:40.399213,12050,,,0,north,local,,,0.56,
router,packet_routed,2025-09-13 21:09:41.603628,12052,,,0,local,north,,,0.56,
router,packet_routed,2025-09-13 21:09:42.185273,12051,,,0,west,local,,,0.56,
router,packet_routed,2025-09-13 21:09:43.903664,12053,,,0,local,south,,,0.56,
router,packet_routed,2025-09-13 21:09:44.075314,12052,,,0,south,west,,,0.56,
packet,packet_arrived,2025-09-13 21:09:44.143704,12049,"(1, 1)","(0, 0)",3,,,2025-09-13 21:09:26,2025-09-13 21:09:44,0.56,52.85
packet,packet_arrived,2025-09-13 21:09:44.425883,12051,"(1, 1)","(2, 2)",3,,,2025-09-13 21:09:30,2025-09-13 21:09:44,0.56,56.37
router,packet_routed,2025-09-13 21:09:46.080073,12052,,,0,east,local,,,0.56,
router,packet_routed,2025-09-13 21:09:48.015333,12054,,,0,local,south,,,0.56,
packet,packet_arrived,2025-09-13 21:09:50.717344,12050,"(0, 0)","(1, 0)",2,,,2025-09-13 21:09:28,2025-09-13 21:09:50,0.56,34.17
router,packet_routed,2025-09-13 21:09:52.399524,12054,,,0,north,east,,,0.56,
router,packet_routed,2025-09-13 21:09:53.032680,12053,,,0,north,local,,,0.56,
router,packet_routed,2025-09-13 21:09:54.733651,12055,,,0,local,north,,,0.56,
packet,packet_arrived,2025-09-13 21:09:54.980894,12052,"(1, 1)","(0, 0)",3,,,2025-09-13 21:09:33,2025-09-13 21:09:54,0.56,52.85
router,packet_routed,2025-09-13 21:09:55.478253,12054,,,0,west,local,,,0.56,
router,packet_routed,2025-09-13 21:09:56.365425,12056,,,0,local,south,,,0.56,
router,packet_routed,2025-09-13 21:09:57.173063,12055,,,0,south,west,,,0.56,
router,packet_routed,2025-09-13 21:09:57.567898,12057,,,0,local,south,,,0.56,
router,packet_routed,2025-09-13 21:09:58.192436,12056,,,0,north,local,,,0.56,
packet,packet_arrived,2025-09-13 21:09:58.874781,12053,"(0, 0)","(1, 0)",2,,,2025-09-13 21:09:38,2025-09-13 21:09:58,0.56,34.17
router,packet_routed,2025-09-13 21:09:59.272000,12055,,,0,east,local,,,0.56,
packet,packet_arrived,2025-09-13 21:09:59.472281,12054,"(1, 1)","(2, 2)",3,,,2025-09-13 21:09:41,2025-09-13 21:09:59,0.56,56.37
router,packet_routed,2025-09-13 21:09:59.736183,12057,,,0,north,east,,,0.56,
router,packet_routed,2025-09-13 21:10:01.136332,12058,,,0,local,north,,,0.56,
router,packet_routed,2025-09-13 21:10:02.039,12057,,,0,west,local,,,0.56,
router,packet_routed,2025-09-13 21:10:03.711507,12059,,,0,local,south,,,0.56,
packet,packet_arrived,2025-09-13 21:10:04.568099,12056,"(0, 0)","(1, 0)",2,,,2025-09-13 21:09:49,2025-09-13 21:10:04,0.56,34.17
router,packet_routed,2025-09-13 21:10:04.800791,12058,,,0,south,west,,,0.56,
packet,packet_arrived,2025-09-13 21:10:04.954125,12055,"(1, 1)","(0, 0)",3,,,2025-09-13 21:09:44,2025-09-13 21:10:04,0.56,52.85
router,packet_routed,2025-09-13 21:10:05.433668,12060,,,0,local,south,,,0.56,
router,packet_routed,2025-09-13 21:10:07.755548,12059,,,0,north,local,,,0.56,
packet,packet_arrived,2025-09-13 21:10:07.841110,12057,"(1, 1)","(2, 2)",3,,,2025-09-13 21:09:53,2025-09-13 21:10:07,0.56,56.37
router,packet_routed,2025-09-13 21:10:08.284515,12058,,,0,east,local,,,0.56,
router,packet_routed,2025-09-13 21:10:09.196797,12060,,,0,north,east,,,0.56,
router,packet_routed,2025-09-13 21:10:10.229510,12061,,,0,local,north,,,0.56,
router,packet_routed,2025-09-13 21:10:12.625409,12060,,,0,west,local,,,0.56,
router,packet_routed,2025-09-13 21:10:13.178992,12062,,,0,local,south,,,0.56,
packet,packet_arrived,2025-09-13 21:10:13.635412,12059,"(0, 0)","(1, 0)",2,,,2025-09-13 21:09:58,2025-09-13 21:10:13,0.56,34.17
router,packet_routed,2025-09-13 21:10:14.023278,12061,,,0,south,west,,,0.56,
packet,packet_arrived,2025-09-13 21:10:14.396156,12058,"(1, 1)","(0, 0)",3,,,2025-09-13 21:09:56,2025-09-13 21:10:14,0.56,52.85
router,packet_routed,2025-09-13 21:10:17.716747,12063,,,0,local,south,,,0.56,
router,packet_routed,2025-09-13 21:10:17.988728,12062,,,0,north,local,,,0.56,
packet,packet_arrived,2025-09-13 21:10:19.324445,12060,"(1, 1)","(2, 2)",3,,,2025-09-13 21:10:00,2025-09-13 21:10:19,0.56,56.37
router,packet_routed,2025-09-13 21:10:19.465070,12061,,,0,east,local,,,0.56,
router,packet_routed,2025-09-13 21:10:21.821088,12064,,,0,local,north,,,0.56,
router,packet_routed,2025-09-13 21:10:22.373372,12063,,,0,north,east,,,0.56,
router,packet_routed,2025-09-13 21:10:24.341419,12065,,,0,local,south,,,0.56,
router,packet_routed,2025-09-13 21:10:24.544544,12064,,,0,south,west,,,0.56,
packet,packet_arrived,2025-09-13 21:10:24.869993,12062,"(0, 0)","(1, 0)",2,,,2025-09-13 21:10:06,2025-09-13 21:10:24,0.56,34.17
router,packet_routed,2025-09-13 21:10:25.341572,12063,,,0,west,local,,,0.56,
packet,packet_arrived,2025-09-13 21:10:25.480146,12061,"(1, 1)","(0, 0)",3,,,2025-09-13 21:10:04,2025-09-13 21:10:25,0.56,52.85
router,packet_routed,2025-09-13 21:10:26.525502,12066,,,0,local,south,,,0.56,
router,packet_routed,2025-09-13 21:10:27.980503,12064,,,0,east,local,,,0.56,
router,packet_routed,2025-09-13 21:10:28.301538,12065,,,0,north,local,,,0.56,
router,packet_routed,2025-09-13 21:10:29.548296,12066,,,0,north,east,,,0.56,
router,packet_routed,2025-09-13 21:10:31.465705,12067,,,0,local,north,,,0.56,
packet,packet_arrived,2025-09-13 21:10:32.561161,12063,"(1, 1)","(2, 2)",3,,,2025-09-13 21:10:09,2025-09-13 21:10:32,0.56,56.37
router,packet_routed,2025-09-13 21:10:32.963910,12068,,,0,local,south,,,0.56,
packet,packet_arrived,2025-09-13 21:10:33.568784,12064,"(1, 1)","(0, 0)",3,,,2025-09-13 21:10:12,2025-09-13 21:10:33,0.56,52.85
packet,packet_arrived,2025-09-13 21:10:33.739053,12065,"(0, 0)","(1, 0)",2,,,2025-09-13 21:10:16,2025-09-13 21:10:33,0.56,34.17
router,packet_routed,2025-09-13 21:10:34.120560,12067,,,0,south,west,,,0.56,
router,packet_routed,2025-09-13 21:10:34.386185,12066,,,0,west,local,,,0.56,
router,packet_routed,2025-09-13 21:10:34.581231,12069,,,0,local,south,,,0.56,
router,packet_routed,2025-09-13 21:10:34.659464,12068,,,0,north,local,,,0.56,
router,packet_routed,2025-09-13 21:10:35.222791,12069,,,0,north,east,,,0.56,
router,packet_routed,2025-09-13 21:10:35.446745,12067,,,0,east,local,,,0.56,
router,packet_routed,2025-09-13 21:10:36.027194,12070,,,0,local,north,,,0.56,
packet,packet_arrived,2025-09-13 21:10:36.434513,12068,"(0, 0)","(1, 0)",2,,,2025-09-13 21:10:27,2025-09-13 21:10:36,0.56,34.17
router,packet_routed,2025-09-13 21:10:37.491105,12069,,,0,west,local,,,0.56,
packet,packet_arrived,2025-09-13 21:10:38.142953,12066,"(1, 1)","(2, 2)",3,,,2025-09-13 21:10:20,2025-09-13 21:10:38,0.56,56.37
router,packet_routed,2025-09-13 21:10:38.519517,12071,,,0,local,south,,,0.56,
router,packet_routed,2025-09-13 21:10:38.987706,12070,,,0,south,west,,,0.56,
packet,packet_arrived,2025-09-13 21:10:40.251296,12067,"(1, 1)","(0, 0)",3,,,2025-09-13 21:10:24,2025-09-13 21:10:40,0.56,52.85
router,packet_routed,2025-09-13 21:10:41.438092,12072,,,0,local,south,,,0.56,
router,packet_routed,2025-09-13 21:10:41.606706,12071,,,0,north,local,,,0.56,
router,packet_routed,2025-09-13 21:10:41.902249,12070,,,0,east,local,,,0.56,
packet,packet_arrived,2025-09-13 21:10:43.351116,12069,"(1, 1)","(2, 2)",3,,,2025-09-13 21:10:30,2025-09-13 21:10:43,0.56,56.37
router,packet_routed,2025-09-13 21:10:43.629636,12072,,,0,north,east,,,0.56,
router,packet_routed,2025-09-13 21:10:46.702142,12073,,,0,local,north,,,0.56,
router,packet_routed,2025-09-13 21:10:46.991275,12072,,,0,west,local,,,0.56,
packet,packet_arrived,2025-09-13 21:10:47.566926,12071,"(0, 0)","(1, 0)",2,,,2025-09-13 21:10:35,2025-09-13 21:10:47,0.56,34.17
packet,packet_arrived,2025-09-13 21:10:48.784293,12070,"(1, 1)","(0, 0)",3,,,2025-09-13 21:10:33,2025-09-13 21:10:48,0.56,52.85
router,packet_routed,2025-09-13 21:10:49.048160,12074,,,0,local,south,,,0.56,
router,packet_routed,2025-09-13 21:10:49.975661,12073,,,0,south,west,,,0.56,
router,packet_routed,2025-09-13 21:10:50.893235,12075,,,0,local,south,,,0.56,
router,packet_routed,2025-09-13 21:10:51.000792,12074,,,0,north,local,,,0.56,
packet,packet_arrived,2025-09-13 21:10:51.264467,12072,"(1, 1)","(2, 2)",3,,,2025-09-13 21:10:35,2025-09-13 21:10:51,0.56,56.37
router,packet_routed,2025-09-13 21:10:51.434192,12073,,,0,east,local,,,0.56,
router,packet_routed,2025-09-13 21:10:52.148303,12076,,,0,local,north,,,0.56,
router,packet_routed,2025-09-13 21:10:52.799485,12075,,,0,north,east,,,0.56,
router,packet_routed,2025-09-13 21:10:53.069148,12077,,,0,local,south,,,0.56,
router,packet_routed,2025-09-13 21:10:53.465244,12076,,,0,south,west,,,0.56,
packet,packet_arrived,2025-09-13 21:10:53.519302,12074,"(0, 0)","(1, 0)",2,,,2025-09-13 21:10:42,2025-09-13 21:10:53,0.56,34.17
router,packet_routed,2025-09-13 21:10:53.556209,12075,,,0,west,local,,,0.56,
router,packet_routed,2025-09-13 21:10:53.603398,12078,,,0,local,south,,,0.56,
router,packet_routed,2025-09-13 21:10:53.728773,12077,,,0,north,local,,,0.56,
packet,packet_arrived,2025-09-13 21:10:53.781258,12073,"(1, 1)","(0, 0)",3,,,2025-09-13 21:10:39,2025-09-13 21:10:53,0.56,52.85
router,packet_routed,2025-09-13 21:10:54.513342,12078,,,0,north,east,,,0.56,
router,packet_routed,2025-09-13 21:10:54.948123,12076,,,0,east,local,,,0.56,
packet,packet_arrived,2025-09-13 21:10:55.853174,12075,"(1, 1)","(2, 2)",3,,,2025-09-13 21:10:46,2025-09-13 21:10:55,0.56,56.37
router,packet_routed,2025-09-13 21:10:59.641370,12078,,,0,west,local,,,0.56,
router,packet_routed,2025-09-13 21:11:01.544863,12079,,,0,local,north,,,0.56,
packet,packet_arrived,2025-09-13 21:11:02.231167,12077,"(0, 0)","(1, 0)",2,,,2025-09-13 21:10:51,2025-09-13 21:11:02,0.56,34.17
packet,packet_arrived,2025-09-13 21:11:02.533397,12076,"(1, 1)","(0, 0)",3,,,2025-09-13 21:10:49,2025-09-13 21:11:02,0.56,52.85
router,packet_routed,2025-09-13 21:11:03.670878,12080,,,0,local,south,,,0.56,
router,packet_routed,2025-09-13 21:11:03.780294,12079,,,0,south,west,,,0.56,
packet,packet_arrived,2025-09-13 21:11:03.896510,12078,"(1, 1)","(2, 2)",3,,,2025-09-13 21:10:51,2025-09-13 21:11:03,0.56,56.37
router,packet_routed,2025-09-13 21:11:04.259792,12081,,,0,local,south,,,0.56,
router,packet_routed,2025-09-13 21:11:05.227287,12079,,,0,east,local,,,0.56,
router,packet_routed,2025-09-13 21:11:05.515482,12080,,,0,north,local,,,0.56,
router,packet_routed,2025-09-13 21:11:07.768179,12081,,,0,north,east,,,0.56,
router,packet_routed,2025-09-13 21:11:09.667270,12082,,,0,local,north,,,0.56,
router,packet_routed,2025-09-13 21:11:10.073722,12081,,,0,west,local,,,0.56,
packet,packet_arrived,2025-09-13 21:11:10.949426,12079,"(1, 1)","(0, 0)",3,,,2025-09-13 21:10:53,2025-09-13 21:11:10,0.56,52.85
packet,packet_arrived,2025-09-13 21:11:11.149423,12080,"(0, 0)","(1, 0)",2,,,2025-09-13 21:10:56,2025-09-13 21:11:11,0.56,34.17
router,packet_routed,2025-09-13 21:11:12.083552,12083,,,0,local,south,,,0.56,
router,packet_routed,2025-09-13 21:11:12.535114,12082,,,0,south,west,,,0.56,
router,packet_routed,2025-09-13 21:11:13.124136,12084,,,0,local,south,,,0.56,
router,packet_routed,2025-09-13 21:11:13.901354,12083,,,0,north,local,,,0.56,
router,packet_routed,2025-09-13 21:11:14.164428,12082,,,0,east,local,,,0.56,
packet,packet_arrived,2025-09-13 21:11:14.279118,12081,"(1, 1)","(2, 2)",3,,,2025-09-13 21:11:00,2025-09-13 21:11:14,0.56,56.37
router,packet_routed,2025-09-13 21:11:14.364715,12084,,,0,north,east,,,0.56,
router,packet_routed,2025-09-13 21:11:14.748431,12085,,,0,local,north,,,0.56,
router,packet_routed,2025-09-13 21:11:16.659937,12086,,,0,local,south,,,0.56,
router,packet_routed,2025-09-13 21:11:16.961272,12085,,,0,south,west,,,0.56,
packet,packet_arrived,2025-09-13 21:11:17.219727,12082,"(1, 1)","(0, 0)",3,,,2025-09-13 21:11:04,2025-09-13 21:11:17,0.56,52.85
packet,packet_arrived,2025-09-13 21:11:17.716814,12083,"(0, 0)","(1, 0)",2,,,2025-09-13 21:11:06,2025-09-13 21:11:17,0.56,34.17
router,packet_routed,2025-09-13 21:11:16.946134,12084,,,0,west,local,,,0.56,
router,packet_routed,2025-09-13 21:11:18.956187,12087,,,0,local,south,,,0.56,
router,packet_routed,2025-09-13 21:11:20.026129,12086,,,0,north,local,,,0.56,
router,packet_routed,2025-09-13 21:11:20.648225,12085,,,0,east,local,,,0.56,
router,packet_routed,2025-09-13 21:11:21.859451,12087,,,0,north,east,,,0.56,
router,packet_routed,2025-09-13 21:11:22.489559,12088,,,0,local,north,,,0.56,
packet,packet_arrived,2025-09-13 21:11:22.746114,12084,"(1, 1)","(2, 2)",3,,,2025-09-13 21:11:09,2025-09-13 21:11:22,0.56,56.37
router,packet_routed,2025-09-13 21:11:25.196841,12087,,,0,west,local,,,0.56,
router,packet_routed,2025-09-13 21:11:26.141506,12089,,,0,local,south,,,0.56,
router,packet_routed,2025-09-13 21:11:26.686808,12088,,,0,south,west,,,0.56,
packet,packet_arrived,2025-09-13 21:11:26.957575,12086,"(0, 0)","(1, 0)",2,,,2025-09-13 21:11:13,2025-09-13 21:11:26,0.56,34.17
packet,packet_arrived,2025-09-13 21:11:27.587907,12085,"(1, 1)","(0, 0)",3,,,2025-09-13 21:11:12,2025-09-13 21:11:27,0.56,52.85
router,packet_routed,2025-09-13 21:11:28.151970,12090,,,0,local,south,,,0.56,
router,packet_routed,2025-09-13 21:11:29.373376,12089,,,0,north,local,,,0.56,
router,packet_routed,2025-09-13 21:11:29.808190,12088,,,0,east,local,,,0.56,
router,packet_routed,2025-09-13 21:11:29.917523,12090,,,0,north,east,,,0.56,
packet,packet_arrived,2025-09-13 21:11:30.447182,12087,"(1, 1)","(2, 2)",3,,,2025-09-13 21:11:14,2025-09-13 21:11:30,0.56,56.37
router,packet_routed,2025-09-13 21:11:30.801577,12091,,,0,local,north,,,0.56,
router,packet_routed,2025-09-13 21:11:32.149598,12090,,,0,west,local,,,0.56,
router,packet_routed,2025-09-13 21:11:32.384015,12092,,,0,local,south,,,0.56,
router,packet_routed,2025-09-13 21:11:33.110134,12091,,,0,south,west,,,0.56,
packet,packet_arrived,2025-09-13 21:11:33.209801,12089,"(0, 0)","(1, 0)",2,,,2025-09-13 21:11:19,2025-09-13 21:11:33,0.56,34.17
packet,packet_arrived,2025-09-13 21:11:33.543489,12088,"(1, 1)","(0, 0)",3,,,2025-09-13 21:11:16,2025-09-13 21:11:33,0.56,52.85
router,packet_routed,2025-09-13 21:11:33.930974,12093,,,0,local,south,,,0.56,
router,packet_routed,2025-09-13 21:11:35.556098,12092,,,0,north,local,,,0.56,
router,packet_routed,2025-09-13 21:11:35.634223,12091,,,0,east,local,,,0.56,
router,packet_routed,2025-09-13 21:11:35.649886,12093,,,0,north,east,,,0.56,
router,packet_routed,2025-09-13 21:11:35.989262,12094,,,0,local,north,,,0.56,
packet,packet_arrived,2025-09-13 21:11:36.927076,12090,"(1, 1)","(2, 2)",3,,,2025-09-13 21:11:22,2025-09-13 21:11:36,0.56,56.37
router,packet_routed,2025-09-13 21:11:37.756128,12095,,,0,local,south,,,0.56,
router,packet_routed,2025-09-13 21:11:37.915315,12093,,,0,west,local,,,0.56,
router,packet_routed,2025-09-13 21:11:38.077342,12094,,,0,south,west,,,0.56,
packet,packet_arrived,2025-09-13 21:11:38.348957,12092,"(0, 0)","(1, 0)",2,,,2025-09-13 21:11:28,2025-09-13 21:11:38,0.56,34.17
packet,packet_arrived,2025-09-13 21:11:38.427036,12091,"(1, 1)","(0, 0)",3,,,2025-09-13 21:11:25,2025-09-13 21:11:38,0.56,52.85
router,packet_routed,2025-09-13 21:11:39.437513,12096,,,0,local,south,,,0.56,
router,packet_routed,2025-09-13 21:11:39.626588,12095,,,0,north,local,,,0.56,
router,packet_routed,2025-09-13 21:11:40.226426,12094,,,0,east,local,,,0.56,
router,packet_routed,2025-09-13 21:11:40.871119,12096,,,0,north,east,,,0.56,
packet,packet_arrived,2025-09-13 21:11:41.566848,12093,"(1, 1)","(2, 2)",3,,,2025-09-13 21:11:30,2025-09-13 21:11:41,0.56,56.37
router,packet_routed,2025-09-13 21:11:42.065118,12097,,,0,local,north,,,0.56,
packet,packet_arrived,2025-09-13 21:11:43.318276,12095,"(0, 0)","(1, 0)",2,,,2025-09-13 21:11:34,2025-09-13 21:11:43,0.56,34.17
router,packet_routed,2025-09-13 21:11:43.702873,12096,,,0,west,local,,,0.56,
router,packet_routed,2025-09-13 21:11:45.295134,12097,,,0,south,west,,,0.56,
router,packet_routed,2025-09-13 21:11:45.807157,12098,,,0,local,south,,,0.56,
packet,packet_arrived,2025-09-13 21:11:46.758289,12094,"(1, 1)","(0, 0)",3,,,2025-09-13 21:11:32,2025-09-13 21:11:46,0.56,52.85
router,packet_routed,2025-09-13 21:11:47.215080,12099,,,0,local,south,,,0.56,
router,packet_routed,2025-09-13 21:11:48.065063,12098,,,0,north,local,,,0.56,
router,packet_routed,2025-09-13 21:11:48.096366,12097,,,0,east,local,,,0.56,
packet,packet_arrived,2025-09-13 21:11:49.280480,12096,"(1, 1)","(2, 2)",3,,,2025-09-13 21:11:35,2025-09-13 21:11:49,0.56,56.37
router,packet_routed,2025-09-13 21:11:49.465572,12099,,,0,north,east,,,0.56,
router,packet_routed,2025-09-13 21:11:49.990014,12100,,,0,local,north,,,0.56,
router,packet_routed,2025-09-13 21:11:51.887509,12101,,,0,local,south,,,0.56,
router,packet_routed,2025-09-13 21:11:51.955910,12099,,,0,west,local,,,0.56,
packet,packet_arrived,2025-09-13 21:11:52.966621,12098,"(0, 0)","(1, 0)",2,,,2025-09-13 21:11:40,2025-09-13 21:11:52,0.56,34.17
router,packet_routed,2025-09-13 21:11:53.270216,12100,,,0,south,west,,,0.56,
packet,packet_arrived,2025-09-13 21:11:53.456508,12097,"(1, 1)","(0, 0)",3,,,2025-09-13 21:11:38,2025-09-13 21:11:53,0.56,52.85
router,packet_routed,2025-09-13 21:11:54.173413,12102,,,0,local,south,,,0.56,
router,packet_routed,2025-09-13 21:11:55.518835,12101,,,0,north,local,,,0.56,
router,packet_routed,2025-09-13 21:11:56.742661,12100,,,0,east,local,,,0.56,
router,packet_routed,2025-09-13 21:11:57.039540,12102,,,0,north,east,,,0.56,
packet,packet_arrived,2025-09-13 21:11:57.425850,12099,"(1, 1)","(2, 2)",3,,,2025-09-13 21:11:41,2025-09-13 21:11:57,0.56,56.37
router,packet_routed,2025-09-13 21:11:58.434991,12103,,,0,local,north,,,0.56,
router,packet_routed,2025-09-13 21:11:59.034649,12104,,,0,local,south,,,0.56,
router,packet_routed,2025-09-13 21:11:59.134738,12102,,,0,west,local,,,0.56,
packet,packet_arrived,2025-09-13 21:11:59.165988,12101,"(0, 0)","(1, 0)",2,,,2025-09-13 21:11:47,2025-09-13 21:11:59,0.56,34.17
